SquareFeet,Bedrooms,Bathrooms,Price,Neighborhood_Suburb,Neighborhood_Urban,HouseAge
0.7026180301914156,5,1,337645.67623531295,False,False,1.3227180906698308
0.031715689540979204,5,2,240145.9702539115,False,False,-0.3666178578108273
0.024763333679316653,5,1,92641.62211021264,True,False,0.6952504526627293
0.7060942081222469,2,1,152037.88283583574,False,True,-0.4631513405811506
-0.7678052345502144,5,3,149848.61640852437,False,False,1.3709848320549927
0.21247694194420558,4,3,220384.43445019663,False,True,-0.9458187544327672
1.3700441929110208,2,1,305658.56385268376,False,False,0.40565000435175935
1.4569486411818025,4,2,318297.25657762005,False,True,-0.5114180819663122
0.8573079481134074,4,3,230749.27633657065,False,False,0.0677828146556277
-0.5296870462882719,5,3,201925.84088885225,False,True,0.743517194047891
-1.0528518248783791,4,3,149576.68114338422,True,False,0.16431629742595102
-0.4827586442220497,5,1,171877.06629783398,False,False,-1.6215531338250304
0.9946169763812428,2,2,245276.73391788083,False,True,-0.559684823351474
-1.4699931765781322,4,2,288571.1271841178,True,False,-0.8492852716624438
-1.4004696179615066,5,1,87804.5603712397,False,True,1.6605852803659626
1.6933287404783293,3,2,267127.0106286388,False,False,0.16431629742595102
-0.02042697942148994,5,3,221217.76933158597,True,False,0.9848509009736993
-1.2822795683132433,3,2,218784.63298580731,True,False,-0.6562183061217972
1.5282102887638438,5,3,315607.02376495936,False,False,0.7917839354330526
-0.33328299319630483,3,3,217967.92847377845,False,True,-1.4767529096695455
0.4992616212377859,4,1,353343.63401135267,False,False,-0.4148845991959889
-0.9589950207459346,3,3,187002.96390785457,False,True,0.0677828146556277
0.8312366136321728,4,2,222855.0832963985,False,False,0.35738326296659767
1.291830189467317,4,2,366548.8223262025,False,False,-0.4148845991959889
0.46623793089488874,5,2,259473.2793370484,False,False,1.033117642358861
0.01607288885223846,4,2,212440.4223945249,False,True,1.6123185389808008
1.248377965331926,2,2,237066.6856356926,False,True,-1.5732863924398688
-1.2370892552124366,3,3,158357.6480582802,False,True,0.11604955604078936
1.2883540115364855,5,1,255619.99775314287,True,False,-1.669819875210192
-0.5001395338762061,4,1,190659.43496867083,True,False,1.5640517975956392
1.330068146706461,3,2,284985.43569363654,False,True,0.8400506768182143
-1.16408951866498,3,3,214741.228522745,False,True,0.743517194047891
-0.2237833883751196,2,1,128693.02879404814,True,False,1.033117642358861
0.12035822677717675,3,2,184051.98271688656,False,False,0.9365841595885376
-0.37499712836628013,5,3,242865.26019000952,False,False,-0.8492852716624438
1.6307575377233663,5,1,295356.77549321775,False,True,-0.028750668114695625
-1.3743982834802722,4,3,107868.93208831896,False,False,-0.8492852716624438
-0.423663619397918,4,2,207380.13609180792,False,True,0.6952504526627293
-1.4248028634773255,5,3,132828.81413178446,True,False,1.3709848320549927
-1.0910897821175232,3,1,84493.6913127725,False,True,1.2261846078995076
-0.894685729025556,3,1,53360.86540604882,True,False,-1.6215531338250304
0.0995011591921891,2,3,296199.3496255564,False,False,1.3227180906698308
0.30111947918040316,4,1,273924.557395998,False,True,1.6605852803659626
-1.725492254494231,3,3,204340.7258965054,False,True,0.21258303881111268
1.4413058404930619,3,3,228582.09695971967,False,True,-0.7044850475069588
-1.6385878062234491,4,2,237384.3466275038,True,False,-0.028750668114695625
1.51778175497135,5,2,312245.8679787154,False,False,1.467518314825316
1.4864961535938683,3,3,219408.6249604324,False,True,1.177917866514346
-0.8460192379939181,2,1,201334.94160447217,False,False,-0.8492852716624438
0.6261421157131275,3,2,221413.5776081872,True,False,-0.4631513405811506
0.25245298814876527,3,1,306839.62194227794,False,False,0.16431629742595102
-0.6252819393861321,2,3,126756.3572316613,False,True,0.888317418203376
0.8486175032863292,5,1,328702.8347369156,False,True,-0.07701740949985729
0.13773911643133313,2,1,141074.02839361285,True,False,-1.0906189785882523
0.2698338778029216,2,3,220712.46134879728,False,False,1.4192515734401543
0.8955459053525514,4,2,319176.8398973249,False,True,1.033117642358861
-0.7208768324839921,3,2,245299.2098929523,True,False,1.7088520217511243
-1.0702327145325354,5,1,51154.13113008726,False,False,-0.4631513405811506
1.2014495632657038,3,3,314018.0283390546,False,True,0.21258303881111268
-1.0233043124663133,5,3,222904.25800629333,True,False,-0.6079515647366356
-1.2492558779703462,2,2,115697.77821526628,True,False,1.2744513492846692
-1.0928278710829387,4,3,140714.77037514705,True,False,0.9365841595885376
1.3717822818764362,2,3,178353.14814536367,True,False,0.7917839354330526
0.8799031046638107,3,1,280022.0311214733,True,False,-0.7044850475069588
-1.3500650379644532,4,1,136418.4807787985,False,False,0.6952504526627293
0.0178109778176541,4,2,195803.9703359068,False,True,0.7917839354330526
-1.6803019413934244,3,2,98933.439065306,False,False,-1.380219426899222
0.0769060026417858,5,1,185052.5631740863,True,False,1.5640517975956392
-1.5169215786443544,4,3,160764.43940877952,False,True,-0.8492852716624438
-1.4022077069269223,5,3,156394.27348181067,True,False,-1.380219426899222
1.488234242559284,5,1,333464.1490294491,True,False,-0.7044850475069588
-0.3958541959512678,5,1,211994.3281859909,False,True,1.2261846078995076
-0.13514085113892207,4,1,252779.69087222763,False,False,0.453916745736921
0.085596447468864,2,1,288750.4043072761,False,True,0.5021834871220826
0.11166778195009856,4,3,185482.06063162317,False,False,0.9365841595885376
-0.8773048393713996,2,3,119671.3689479028,True,False,-0.2700843750405039
-1.0441613800513008,4,2,148891.4193350198,True,False,-0.559684823351474
1.0259025777587243,2,1,235810.22355681533,False,False,0.16431629742595102
1.2935682784327325,2,2,357765.11724448414,True,False,-1.1871524613585756
-0.35240197181587685,4,3,216771.35995628755,False,False,0.35738326296659767
-1.5794927813993174,5,2,102580.49836622812,False,False,-1.2836859441288988
-0.5627107366311691,5,3,208774.14233121456,False,True,-0.028750668114695625
1.5438530894525844,2,3,302454.6401474587,True,False,-0.9458187544327672
-0.48971100008371227,3,2,208558.78172335384,False,True,0.9848509009736993
0.978974175692502,3,2,276434.5399454463,False,True,-0.9458187544327672
-0.08126009321103728,4,1,220786.7119550845,True,False,-0.2700843750405039
1.3126872570523045,4,3,354268.47524739604,False,True,0.598716969892406
-0.6861150531756793,4,1,142420.97226095255,True,False,-1.5732863924398688
1.6672574059970948,3,1,299146.59537507093,True,False,0.26084978019627436
0.8312366136321728,5,3,321647.4526525699,False,True,1.2261846078995076
-0.6339723842132102,4,2,216976.90806023663,True,False,1.6605852803659626
1.3648299260147738,4,1,243179.70337319985,True,False,-1.669819875210192
0.03692995643722612,5,1,184210.77355558556,True,False,0.0677828146556277
0.4071429060707571,2,3,175779.56815188617,True,False,-1.2354192027437372
-0.8773048393713996,4,2,162271.08640489963,False,True,-0.8492852716624438
-0.4184493525016711,3,2,240727.03972085557,False,False,-1.5732863924398688
-1.0598041807400416,3,1,186900.94639311853,False,True,-0.7044850475069588
-0.2376881000984447,4,3,208692.1497994106,False,False,1.3227180906698308
-0.36978286147003325,3,1,114333.69387419586,False,False,1.0813843837440227
-1.0684946255671197,5,2,225281.32417764855,False,False,-0.9458187544327672
-1.3917791731344284,2,1,110852.45257182162,True,False,0.11604955604078936
0.0543108460913825,2,3,206119.18171087175,False,False,1.7088520217511243
1.5195198439367656,4,1,292218.3734233528,True,False,-0.07701740949985729
0.9911407984504115,4,2,209166.2973385366,True,False,0.9365841595885376
-0.20118823182471632,2,3,283220.10867648444,True,False,0.9848509009736993
0.8294985246667571,2,3,354538.82144245284,False,True,-0.559684823351474
1.229258986712354,4,3,290954.49181524914,False,False,-0.6562183061217972
1.02764066672414,3,3,207377.55545532453,False,True,-1.669819875210192
-0.24985472285635418,4,3,267934.0925699399,True,False,-0.22181763365534227
-0.4601634876716464,5,1,235034.89983819608,False,True,-0.3666178578108273
0.44711895227531673,4,3,246611.88309182983,True,False,1.033117642358861
-0.7712814124810456,4,2,314867.65157339314,False,True,-1.1871524613585756
0.023025244713901015,4,3,278092.75713699666,True,False,-0.6562183061217972
-1.5847070482955643,4,2,88443.38397499491,True,False,-0.7527517888921206
1.5925195804842223,4,2,235396.4544878884,False,True,-0.7527517888921206
1.3039968122252263,4,2,280503.8129283642,True,False,0.019516073270466037
-0.9085904407488811,3,2,273072.3372618648,False,False,0.16431629742595102
0.7356417205343126,4,2,252666.84831969367,False,True,-0.4148845991959889
-1.3500650379644532,2,1,133914.40680878342,False,True,1.6605852803659626
-0.4497349538791526,4,2,142717.8302268369,True,False,1.7088520217511243
1.166687783957391,3,2,266197.0443802551,False,True,-1.6215531338250304
0.32545272469622205,5,2,245433.69445927496,False,False,-0.5114180819663122
-0.8112574586856054,2,1,177796.40298151918,False,True,-1.3319526855140604
0.0908107143651109,4,3,226582.27427106167,False,False,0.888317418203376
-0.8390668821322556,4,2,170745.4653213651,False,True,-0.8492852716624438
0.30633374607665004,2,1,194059.37069774355,False,False,0.0677828146556277
1.4864961535938683,4,1,347187.40927735553,False,True,-1.0906189785882523
1.243163698435679,3,1,345978.9788809702,False,False,0.019516073270466037
0.450595130206148,4,3,323981.5079872238,True,False,0.5021834871220826
0.17771516263589282,5,1,185909.90163690777,False,True,-0.4148845991959889
1.411758328080996,3,2,231642.41525201904,False,True,-1.5732863924398688
-0.7469481669652267,4,2,181472.0115124785,False,False,0.309116521581436
-0.5661869145620003,5,2,247683.3818141536,False,True,0.16431629742595102
-0.7834480352389551,2,3,174119.77971258396,False,False,0.6469837112775676
1.0259025777587243,3,1,249931.38186463085,True,False,0.743517194047891
1.6846382956512511,4,2,352084.04725339817,False,False,-1.2836859441288988
0.00912053299057591,4,2,356256.91027704417,False,True,-1.6215531338250304
-0.6287581173169633,2,2,115738.60239613194,True,False,-1.5250196510547072
-0.3680447725046176,2,3,265399.2764300769,False,False,0.019516073270466037
0.0769060026417858,3,2,205543.4524987724,False,False,-0.028750668114695625
1.1058546701678436,3,1,248155.87168453963,True,False,1.7088520217511243
0.9946169763812428,3,1,318796.39679075696,False,True,0.5021834871220826
0.619189759851465,4,3,254479.2559878204,False,True,-0.2700843750405039
1.4152345060118272,4,3,248782.21694158544,False,True,-0.1735508922701806
1.6933287404783293,3,3,320922.1761831169,True,False,-0.8010185302772822
0.6035469591627242,4,1,265274.0039736152,False,False,-1.2354192027437372
1.1406164494761564,2,3,283301.9362070697,True,False,-0.3666178578108273
0.9077125281104609,5,3,291195.67134809634,False,False,0.019516073270466037
0.63309447157479,4,1,240277.00975870187,True,False,1.5640517975956392
0.8503555922517448,3,2,316708.5953854667,False,False,0.743517194047891
0.4297380626211604,4,3,267724.6993464473,False,False,0.9365841595885376
-1.4213266855464943,2,2,52033.75929268488,True,False,0.9848509009736993
0.4193095288286665,3,2,157260.98352993536,True,False,-0.22181763365534227
0.6974037632951686,5,2,349887.387165537,True,False,-0.8975520130476056
0.6834990515718435,3,2,302581.5244158059,False,False,-0.9940854958179288
0.5201186888227736,3,3,267740.4346651604,True,False,-1.428486168284384
1.6933287404783293,3,3,296942.7544003423,False,False,-0.07701740949985729
-0.6513532738673666,4,3,211665.6221785599,False,False,-0.9458187544327672
-0.6600437186944448,5,1,240462.67775685625,True,False,-0.028750668114695625
-0.06040302562604962,2,1,221900.77310879892,False,True,-0.6562183061217972
1.3231157908447984,4,2,337510.5084427254,False,True,-0.8975520130476056
0.4784045536527982,5,1,351438.5468115283,False,False,1.7088520217511243
0.652213450194362,5,2,207718.7411877128,False,False,-1.380219426899222
-0.5175204235303624,4,2,187379.39012426996,False,True,-1.380219426899222
0.820808079839679,3,3,325104.8263530242,False,False,-0.3666178578108273
0.7425940763959753,5,3,234064.51365009736,False,True,1.177917866514346
-0.6235438504207164,2,1,168976.49535597963,False,False,-0.8010185302772822
-1.1988512979732926,4,3,72491.39025921248,False,False,-1.1871524613585756
1.204925741196535,5,1,397825.33643637935,True,False,1.1296511251291843
0.4193095288286665,2,3,224680.0524200836,False,True,-0.2700843750405039
1.4517343742855557,2,3,297609.7185248232,False,False,-0.4631513405811506
0.43495232951740725,2,1,211357.56307458412,False,True,-0.2700843750405039
-0.5627107366311691,2,2,191156.38414084716,True,False,0.9848509009736993
-0.5974725159394818,4,1,198444.2855472129,False,True,-0.3666178578108273
1.7228762528903951,2,3,227602.84522047613,False,False,-1.6215531338250304
1.4656390860088808,4,2,227374.5843014784,False,True,0.9848509009736993
0.6782847846755966,2,3,311492.246607957,True,False,0.6952504526627293
1.196235296369457,2,3,341035.6518169741,False,True,0.0677828146556277
1.084997602582856,4,3,329215.4127322002,False,True,-0.6079515647366356
0.8486175032863292,3,2,189722.8949577994,False,True,-1.669819875210192
0.43321424055199165,5,3,315304.2483174342,False,True,-1.3319526855140604
1.2309970756777695,5,1,229019.4794959325,False,False,0.26084978019627436
0.22464356470211505,4,1,218041.2170573715,False,True,1.7088520217511243
1.4708533529051278,2,1,256367.864328076,True,False,0.5504502285072443
0.8920697274217201,4,2,427589.0870411169,False,True,0.7917839354330526
-0.9833282662617535,2,1,161116.81865195103,True,False,1.3709848320549927
-0.7712814124810456,4,3,182494.88596722667,True,False,-1.3319526855140604
0.49404735434153896,5,2,276165.905109651,True,False,0.9848509009736993
0.9146648839721234,4,3,314516.6129790323,True,False,-0.8975520130476056
1.430877306700568,5,3,272012.265169515,False,False,0.5021834871220826
0.6991418522605843,5,3,342249.54232187086,False,True,-1.380219426899222
0.700879941226,5,1,258023.51102204097,False,True,0.40565000435175935
0.22464356470211505,4,1,115459.88197304336,False,False,-0.4631513405811506
1.0936880474099342,3,2,240419.9739043436,False,True,-0.8492852716624438
1.114545114994922,4,2,388951.7892392383,False,False,-0.8492852716624438
-0.09690289389977802,4,1,250119.2128528494,True,False,-1.7180866165953539
0.16902471780881462,3,1,210586.97653456448,False,True,-0.6079515647366356
-0.5366394021499346,3,3,234243.624414166,True,False,-0.4631513405811506
-1.5551595358834984,5,1,69293.96649206044,False,True,1.7088520217511243
-1.7480874110446343,2,3,163837.68243703258,False,True,-0.3666178578108273
-0.6357104731786258,2,1,252127.9862511156,False,True,1.5640517975956392
-1.3691840165840252,5,3,117989.35682972187,True,False,0.26084978019627436
1.0119978660353992,4,1,313948.4453118486,False,False,1.033117642358861
-0.2654975235450949,2,1,254919.27518581905,True,False,1.7088520217511243
1.3074729901560578,4,2,197521.82717092487,False,False,-1.7180866165953539
0.4193095288286665,3,2,198494.040257516,False,True,1.467518314825316
-1.0823993372904448,3,3,152204.7558913935,False,True,0.453916745736921
0.7286893646726501,5,2,308529.3077393932,False,True,0.5021834871220826
1.1371402715453252,4,2,308854.90099919715,False,True,-1.428486168284384
0.2541910771141809,5,1,246860.55002366885,True,False,1.1296511251291843
0.12035822677717675,2,3,225867.2386279585,False,False,-1.669819875210192
1.2170923639544444,2,2,249678.22890096117,False,False,0.11604955604078936
-0.4827586442220497,2,2,108636.47522678511,False,False,0.16431629742595102
1.196235296369457,4,1,299818.56075223465,False,True,-0.1735508922701806
1.262282677055251,5,1,290094.597001723,True,False,-0.3183511164256656
0.7512845212230534,5,1,272077.872708492,False,True,1.4192515734401543
-1.322255614517803,2,3,130941.48294297824,False,False,-0.12528415088501896
-0.2985212138879921,5,1,241849.2414576917,True,False,-1.428486168284384
0.7912605674276131,3,3,206273.30005677108,True,False,0.019516073270466037
-1.398731528996091,3,1,155086.4598591631,False,True,-1.3319526855140604
0.3480478812466254,3,2,169742.87033019328,True,False,1.5640517975956392
-1.5377786462293421,3,3,148324.403196361,True,False,0.6952504526627293
-1.0545899138437946,5,1,184460.04344561708,True,False,-1.669819875210192
-0.4184493525016711,3,1,138095.4799175649,False,True,1.5640517975956392
-1.240565433143268,3,2,205414.9104558009,False,True,-1.3319526855140604
-1.264898678659087,3,2,183265.3989623526,True,False,0.6952504526627293
1.4830199756630371,3,2,284616.467279546,False,True,-1.2354192027437372
-0.21509294354804143,3,1,181947.6428840441,True,False,-0.1735508922701806
1.0884737805136873,4,2,284003.76941338705,False,False,0.7917839354330526
-1.4074219738231692,4,2,90959.78932620135,False,False,1.3227180906698308
-0.04476022493730888,3,3,198755.14636608923,True,False,-1.380219426899222
1.6046862032421318,3,3,370459.8290291032,False,False,0.6469837112775676
0.916402972937539,5,3,348379.2664670972,False,False,0.0677828146556277
-0.44452068698290564,3,1,270704.1541412828,False,False,-1.0906189785882523
-1.5012787779556138,2,3,168931.8286047524,True,False,1.0813843837440227
-0.693067409037342,4,1,189126.05140688832,False,True,-0.3666178578108273
0.3775953936586912,3,2,218168.70814067312,True,False,0.6952504526627293
0.24376254332168706,4,1,199220.1955072361,True,False,0.40565000435175935
-1.4265409524427413,3,1,129960.0168172268,False,True,-1.0906189785882523
0.594856514335646,2,2,281507.7449630544,True,False,-0.5114180819663122
-0.9450903090226095,3,3,169378.78481722157,True,False,-1.5250196510547072
0.6348325605402056,4,3,248599.1076612193,True,False,-1.6215531338250304
1.368306103945605,4,3,411678.0284271322,False,False,0.9365841595885376
-0.6044248718011443,4,2,119032.8829834174,True,False,0.26084978019627436
-0.423663619397918,5,1,230075.0498156624,True,False,1.0813843837440227
-0.09168862700353111,4,2,122604.95616584706,False,True,-0.6079515647366356
1.6481384273775228,3,2,296998.838109315,False,False,-1.4767529096695455
-1.0511137359129634,2,2,109470.14273140584,False,False,0.743517194047891
0.6296182936439587,2,2,246212.1973150715,True,False,1.1296511251291843
1.7020191853054076,3,1,310583.0758590737,False,False,-0.6562183061217972
0.916402972937539,5,3,233756.8863821809,False,False,-1.5250196510547072
-1.4960645110593669,3,3,100102.22524595106,False,True,1.177917866514346
0.2854766784916624,4,2,199324.84069986545,False,True,-0.559684823351474
-0.24985472285635418,5,1,331026.59636098804,False,False,-1.3319526855140604
1.2640207660206668,3,2,231041.34837459872,False,True,1.033117642358861
1.4534724632509712,5,1,333530.0633743215,True,False,0.9848509009736993
-0.9016380848872185,2,2,61092.661234490224,False,True,-1.7180866165953539
-0.1368789401043377,3,3,205778.3124412656,True,False,-0.6562183061217972
1.6550907832391852,3,3,384570.7364514372,False,True,-0.22181763365534227
1.1406164494761564,2,2,339772.9527372086,False,False,1.5640517975956392
-0.793876569031449,5,3,186745.12964093967,True,False,0.7917839354330526
-1.16408951866498,2,2,185559.0801900139,False,True,1.3709848320549927
-0.23595001113302908,5,1,213894.31463154923,False,True,-1.5250196510547072
-0.6374485621440416,3,1,180978.0156828019,True,False,-0.5114180819663122
1.3822108156689301,5,1,243011.57473076603,False,True,0.16431629742595102
1.6846382956512511,5,1,265075.948204332,False,False,1.5157850562104775
-0.9294475083338687,4,2,163315.12699992972,True,False,-1.5250196510547072
1.6724716728933418,4,3,384847.049904619,False,False,-0.22181763365534227
-1.4891121551977042,4,1,190479.19894101736,True,False,-1.1871524613585756
0.7495464322576378,2,3,204129.2143255608,True,False,0.598716969892406
0.5461900233040081,2,2,249930.1176296619,True,False,0.453916745736921
1.090211869479103,4,3,372750.474809396,True,False,0.35738326296659767
-1.2944461910711527,3,3,189650.20106156013,False,False,-1.4767529096695455
1.3561394811876955,3,3,308299.31208062085,False,False,-0.028750668114695625
-1.5012787779556138,3,2,95784.07401708022,True,False,-0.8010185302772822
-1.1501848069416547,2,2,165456.11841318812,True,False,1.6605852803659626
-0.6669960745561073,5,2,236531.66553606672,False,False,-0.028750668114695625
0.01607288885223846,2,3,212190.754931357,True,False,-1.7180866165953539
1.022426399827893,4,1,298280.3606844734,True,False,-1.380219426899222
-0.22030721044428833,5,1,172765.2509259063,False,False,-0.559684823351474
-1.7480874110446343,3,3,151917.35363762768,False,False,-0.6079515647366356
-0.19249778699763812,2,1,196497.06930440952,False,False,-0.5114180819663122
0.556618557096502,2,1,212603.1701695292,False,True,1.5640517975956392
-1.3100889917598935,4,3,205827.91372135773,True,False,1.6123185389808008
1.161473517061144,3,2,350608.1323068653,False,False,0.019516073270466037
-0.9642092876421815,2,1,64055.91437875759,True,False,1.467518314825316
0.09254880333052655,2,2,202645.46873652583,False,True,0.11604955604078936
0.30633374607665004,5,1,215636.3058238462,False,False,-0.7527517888921206
0.012596710921407185,2,3,210336.9814886116,False,False,0.26084978019627436
-1.735920788286725,5,3,161063.73607289075,True,False,0.11604955604078936
0.43321424055199165,2,2,162732.68100454088,True,False,-0.2700843750405039
0.2003103191862961,3,2,283190.3905839381,False,False,-0.559684823351474
1.1736401398190535,4,2,257018.5571445656,False,False,-0.9458187544327672
-0.33328299319630483,3,2,161315.08881199546,True,False,0.888317418203376
-1.390041084169013,4,3,171344.51259950385,True,False,1.0813843837440227
0.25592916607959654,2,3,301758.3277786632,False,False,-1.5732863924398688
-1.0493756469475477,3,3,186512.3186615685,False,True,-1.0423522372030904
-1.4873740662322885,5,2,147961.73986336417,True,False,-1.6215531338250304
-1.6577067848430211,4,3,96856.0932254072,True,False,-0.9458187544327672
0.23681018746002452,4,3,241976.24174705177,True,False,-0.8010185302772822
1.1979733853348724,2,1,256546.84581714935,False,False,-1.5732863924398688
1.627281359792535,4,1,245612.12503446644,False,False,-1.138885719973414
-0.6600437186944448,4,1,192616.91072899688,False,False,0.21258303881111268
-0.731305366276486,4,2,234537.6253437164,True,False,-0.5114180819663122
1.114545114994922,2,2,266525.8016301305,True,False,0.6952504526627293
1.7107096301324858,3,3,411274.8172102008,False,True,1.5640517975956392
0.758236877084716,2,3,241617.27376623056,False,False,0.5504502285072443
0.7617130550155473,5,2,230463.81535562876,False,False,-1.1871524613585756
-1.5708023365722392,4,1,249885.94696430844,True,False,1.177917866514346
1.5090913101442718,4,3,320712.17394718895,True,False,0.26084978019627436
-1.3100889917598935,3,1,131536.1635751427,False,True,1.7088520217511243
0.42278570675949784,4,3,258681.64856947903,True,False,-1.1871524613585756
